"","Deleg","Zona","Cve_Zona","No_Region","Sector","Cve_Sector","No_Cuadran","Nomenclatu","geometry"
"1","CUAUHTEMOC","CENTRO","C",1,"TLATELOLCO","8",9,"C-1.8.9",list(list(c(-99.1376799501736, -99.1367958136238, -99.1336626520358, -99.1292269398375, -99.128062180292, -99.1300275164394, -99.1307228731588, -99.1309249444502, -99.1310540878752, -99.1314716017262, -99.138355096679, -99.1380425433055, -99.1378721631739, -99.1376799501736, 19.4601916462282, 19.4601156798783, 19.458968302358, 19.4573530428309, 19.4569616538988, 19.4539802324709, 19.4532143704141, 19.4529742864456, 19.4530354655329, 19.4531902420719, 19.4548171528584, 19.4562149965348, 19.4566311091777, 
19.4601916462282)))
"2","CUAUHTEMOC","CENTRO","C",1,"TLATELOLCO","8",10,"C-1.8.10",list(list(c(-99.138355096679, -99.1314716017262, -99.1310540878752, -99.1309249444502, -99.1337540584373, -99.1346842754245, -99.1383448462754, -99.1383965336184, -99.138355096679, 19.4548171528584, 19.4531902420719, 19.4530354655329, 19.4529742864456, 19.4493655572637, 19.4482067487317, 19.4499182648143, 19.4527867294951, 19.4548171528584)))
"3","CUAUHTEMOC","CENTRO","C",1,"TLATELOLCO","8",11,"C-1.8.11",list(list(c(-99.1449703040644, -99.138355096679, -99.1383965336184, -99.1383448462754, -99.1384040556669, -99.1399316408993, -99.141258450992, -99.1457627249519, -99.1449703040644, 19.4561901606941, 19.4548171528584, 19.4527867294951, 19.4499182648143, 19.4498604717999, 19.4506556597359, 19.4511698432292, 19.4524839058038, 19.4561901606941)))
"4","CUAUHTEMOC","CENTRO","C",1,"TLATELOLCO","8",12,"C-1.8.12",list(list(c(-99.1457627249519, -99.1499160398128, -99.1515518291464, -99.1518057845733, -99.1515667470567, -99.151303334642, -99.1505857776858, -99.1487934187709, -99.1449703040644, -99.1457627249519, 19.4524839058038, 19.4537485320521, 19.4541083899617, 19.4541648408984, 19.4546807945791, 19.4551119992086, 19.4557799042146, 19.4571743795319, 19.4561901606941, 19.4524839058038)))
"5","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",2,"C-1.4.2",list(list(c(-99.1584808338348, -99.1581185872238, -99.1581486984086, -99.1577379672321, -99.151837467461, -99.1519721159331, -99.1525877673725, -99.1584808338348, 19.4508510590785, 19.4526931593524, 19.4526984650548, 19.4548541073595, 19.4540161522153, 19.4531250605202, 19.4498643680313, 19.4508510590785)))
"6","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",3,"C-1.4.3",list(list(c(-99.1584808338348, -99.1525877673725, -99.1532254045949, -99.1580438206756, -99.1591350284621, -99.1588226100284, -99.1584808338348, 19.4508510590785, 19.4498643680313, 19.4463021721838, 19.4471077734749, 19.4472994930548, 19.4490302131396, 19.4508510590785)))
"7","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",4,"C-1.4.4",list(list(c(-99.1580438206756, -99.1532254045949, -99.1532496571729, -99.1539549172574, -99.1543572116372, -99.1545506011143, -99.1546769322258, -99.1549316859911, -99.1556494382785, -99.1594976412565, -99.1589188787403, -99.1584788973772, -99.1584080050331, -99.1580438206756, 19.4471077734749, 19.4463021721838, 19.4460556163152, 19.4444263311496, 19.4434980473236, 19.4426903164144, 19.4420951075608, 19.4414050788661, 19.4398272880271, 19.4413695830989, 19.4435967721573, 19.4452256641749, 19.4452122606271, 
19.4471077734749)))
"8","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",5,"C-1.4.5",list(list(c(-99.1580438206756, -99.1584080050331, -99.1584788973772, -99.1589188787403, -99.1594976412565, -99.1595874164195, -99.1624930050845, -99.1620059913492, -99.1617989769891, -99.1616203884001, -99.1613292361153, -99.1591350284621, -99.1580438206756, 19.4471077734749, 19.4452122606271, 19.4452256641749, 19.4435967721573, 19.4413695830989, 19.4414052915726, 19.4425391436177, 19.444351180324, 19.4451219687423, 19.4460271149855, 19.4476537117676, 19.4472994930548, 19.4471077734749)))
"9","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",8,"C-1.4.8",list(list(c(-99.1532254045949, -99.1525877673725, -99.1519721159331, -99.151837467461, -99.1518057845733, -99.1515518291464, -99.1499160398128, -99.1457627249519, -99.1468414585704, -99.1474384504342, -99.1504614267199, -99.1532254045949, 19.4463021721838, 19.4498643680313, 19.4531250605202, 19.4540161522153, 19.4541648408984, 19.4541083899617, 19.4537485320521, 19.4524839058038, 19.4479989484165, 19.4452924487469, 19.4458389782209, 19.4463021721838)))
"10","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",9,"C-1.4.9",list(list(c(-99.1504614267199, -99.1474384504342, -99.148035177637, -99.1486839154612, -99.1491464214597, -99.1521663037899, -99.1515467651147, -99.151021856272, -99.1509696763273, -99.1505193181942, -99.1508553807782, -99.1504614267199, 19.4458389782209, 19.4452924487469, 19.4425256683383, 19.4399856770735, 19.4378937211827, 19.4385326768591, 19.4405465089065, 19.4421974151507, 19.4423284983408, 19.4438412520476, 19.4439011608595, 19.4458389782209)))
"11","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",10,"C-1.4.10",list(list(c(-99.1556494382785, -99.1549316859911, -99.1546769322258, -99.1545506011143, -99.1543572116372, -99.1539549172574, -99.1532496571729, -99.1532254045949, -99.1504614267199, -99.1508553807782, -99.1505193181942, -99.1509696763273, -99.151021856272, -99.1515467651147, -99.1521663037899, -99.1533616844916, -99.1556494382785, 19.4398272880271, 19.4414050788661, 19.4420951075608, 19.4426903164144, 19.4434980473236, 19.4444263311496, 19.4460556163152, 19.4463021721838, 19.4458389782209, 19.4439011608595, 
19.4438412520476, 19.4423284983408, 19.4421974151507, 19.4405465089065, 19.4385326768591, 19.4388449913504, 19.4398272880271)))
"12","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",11,"C-1.4.11",list(list(c(-99.1468414585704, -99.1457627249519, -99.141258450992, -99.1415948545753, -99.141808717132, -99.1420935607938, -99.1430325000049, -99.1430288015291, -99.1437738333911, -99.1445560882066, -99.1468414585704, 19.4479989484165, 19.4524839058038, 19.4511698432292, 19.4495226378922, 19.4485130131735, 19.4472937593176, 19.4474725007098, 19.4474919336547, 19.4476295238642, 19.4476271851497, 19.4479989484165)))
"13","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",12,"C-1.4.12",list(list(c(-99.141258450992, -99.1399316408993, -99.1384040556669, -99.1392087407576, -99.1389544543235, -99.139126028402, -99.1393797041114, -99.1411347825859, -99.1425762218326, -99.1420503967232, -99.1420935607938, -99.141808717132, -99.1415948545753, -99.141258450992, 19.4511698432292, 19.4506556597359, 19.4498604717999, 19.4448668801177, 19.4443994889277, 19.4441727037894, 19.4439245275788, 19.4442207667528, 19.4444887683774, 19.4472855692476, 19.4472937593176, 19.4485130131735, 19.4495226378922, 
19.4511698432292)))
"14","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",13,"C-1.4.13",list(list(c(-99.1389544543235, -99.1392087407576, -99.1384040556669, -99.1383448462754, -99.1346842754245, -99.1389544543235, 19.4443994889277, 19.4448668801177, 19.4498604717999, 19.4499182648143, 19.4482067487317, 19.4443994889277)))
"15","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",14,"C-1.4.14",list(list(c(-99.148035177637, -99.1465898728418, -99.1443425337283, -99.1434488661121, -99.1432471952709, -99.1430823664351, -99.1428661465283, -99.1426968537337, -99.1436345317793, -99.1466454798297, -99.1491464214597, -99.1486839154612, -99.148035177637, 19.4425256683383, 19.4421868612399, 19.4414217636815, 19.4411197251788, 19.4411270239006, 19.4411049223579, 19.4410336986055, 19.4409178841575, 19.4400286943441, 19.4373809985059, 19.4378937211827, 19.4399856770735, 19.4425256683383)))
"16","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",15,"C-1.4.15",list(list(c(-99.1474384504342, -99.1425762218326, -99.1411347825859, -99.1393797041114, -99.1426968537337, -99.1428661465283, -99.1430823664351, -99.1432471952709, -99.1434488661121, -99.1443425337283, -99.1465898728418, -99.148035177637, -99.1474384504342, 19.4452924487469, 19.4444887683774, 19.4442207667528, 19.4439245275788, 19.4409178841575, 19.4410336986055, 19.4411049223579, 19.4411270239006, 19.4411197251788, 19.4414217636815, 19.4421868612399, 19.4425256683383, 19.4452924487469)))
"17","CUAUHTEMOC","CENTRO","C",1,"BUENAVISTA","4",16,"C-1.4.16",list(list(c(-99.1474384504342, -99.1468414585704, -99.1445560882066, -99.1437738333911, -99.1430288015291, -99.1430325000049, -99.1420935607938, -99.1420503967232, -99.1425762218326, -99.1474384504342, 19.4452924487469, 19.4479989484165, 19.4476271851497, 19.4476295238642, 19.4474919336547, 19.4474725007098, 19.4472937593176, 19.4472855692476, 19.4444887683774, 19.4452924487469)))
"18","CUAUHTEMOC","CENTRO","C",1,"ALAMEDA","1",5,"C-1.1.5",list(list(c(-99.1373355797008, -99.1420403131405, -99.1418990161608, -99.1416359480754, -99.1414246228862, -99.1388883350321, -99.1368177325054, -99.1371071742492, -99.1372471337176, -99.1373355797008, 19.4262774472812, 19.4267078868002, 19.4274406466005, 19.4290179411629, 19.4302904590579, 19.4299430373363, 19.4296545140813, 19.4278917621923, 19.4270148629944, 19.4262774472812)))
"19","CUAUHTEMOC","CENTRO","C",1,"ANGEL","2",1,"C-1.2.1",list(list(c(-99.1595874164195, -99.1602702598652, -99.1608020368984, -99.1617698830508, -99.1618242652401, -99.1638988965802, -99.1632347884353, -99.1625827831554, -99.1624930050845, -99.1595874164195, 19.4414052915726, 19.4394424372737, 19.4375177607172, 19.4371986998714, 19.4372816131331, 19.4377439937712, 19.4401008678704, 19.4425764772939, 19.4425391436177, 19.4414052915726)))
"20","CUAUHTEMOC","CENTRO","C",1,"ANGEL","2",2,"C-1.2.2",list(list(c(-99.1608020368984, -99.1615668083112, -99.161614067086, -99.1619715899845, -99.1625882115847, -99.163693690997, -99.1637019462283, -99.1647849080562, -99.1642226437522, -99.1638988965802, -99.1618242652401, -99.1617698830508, -99.1608020368984, 19.4375177607172, 19.4348176615301, 19.4348266566876, 19.4334867494335, 19.4337705998122, 19.4342188469413, 19.4341863958439, 19.4344989174051, 19.4365536791904, 19.4377439937712, 19.4372816131331, 19.4371986998714, 19.4375177607172)))
"21","CUAUHTEMOC","CENTRO","C",1,"ANGEL","2",3,"C-1.2.3",list(list(c(-99.1608020368984, -99.1594848760699, -99.1592439938045, -99.1580624421284, -99.1577173086006, -99.1570466885282, -99.1590470990997, -99.1619715899845, -99.161614067086, -99.1615668083112, -99.1608020368984, 19.4375177607172, 19.4379556921304, 19.4379963000529, 19.4370161611172, 19.4367251914848, 19.4366586263869, 19.4322393957991, 19.4334867494335, 19.4348266566876, 19.4348176615301, 19.4375177607172)))
"22","CUAUHTEMOC","CENTRO","C",1,"ANGEL","2",4,"C-1.2.4",list(list(c(-99.1570466885282, -99.1577173086006, -99.1580624421284, -99.1592439938045, -99.1594848760699, -99.1608020368984, -99.1602702598652, -99.1595874164195, -99.1594976412565, -99.1556494382785, -99.1570466885282, 19.4366586263869, 19.4367251914848, 19.4370161611172, 19.4379963000529, 19.4379556921304, 19.4375177607172, 19.4394424372737, 19.4414052915726, 19.4413695830989, 19.4398272880271, 19.4366586263869)))
"23","CUAUHTEMOC","CENTRO","C",1,"ANGEL","2",6,"C-1.2.6",list(list(c(-99.1543078963263, -99.1543670193829, -99.1544402136842, -99.1545181667917, -99.1545843075679, -99.1546221644079, -99.1546458357581, -99.1546505820824, -99.1546319874443, -99.1546013875596, -99.154361885644, -99.1555379937613, -99.1555619046226, -99.1555574202483, -99.155533866207, -99.1555057523234, -99.1554539749088, -99.155402154583, -99.1553172040738, -99.1541269608726, -99.1533616844916, -99.1521663037899, -99.1491464214597, -99.1466454798297, -99.1497296371062, -99.150388414632, 
